Record Id,Note Owner ID,Note Title,Note Content,Parent ID,Created by ID,Modified by ID,Created Time,Modified Time
zcrm_1920545000024760018,zcrm_1920545000001670001,,Tried contacting multiple times. The number is not reachable.,zcrm_1920545000003804859,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 18:16:38,2020-01-13 18:16:38
zcrm_1920545000024760023,zcrm_1920545000001670001,,The concerned person has left the organization. Others said not interested.,zcrm_1920545000000219001,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 18:26:15,2020-01-13 18:26:15
zcrm_1920545000024760028,zcrm_1920545000001670001,,Wrong number. They said this number is no more with them.,zcrm_1920545000000214017,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 18:28:11,2020-01-13 18:28:11
zcrm_1920545000024760038,zcrm_1920545000001670001,,Has told to call tomorrow in second half.,zcrm_1920545000000205021,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 18:56:51,2020-01-13 18:56:51
zcrm_1920545000024760043,zcrm_1920545000001670001,,Wrong number,zcrm_1920545000000205005,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 19:02:26,2020-01-13 19:02:26
zcrm_1920545000024760053,zcrm_1920545000001670001,,Number not reachable,zcrm_1920545000000214029,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 19:33:28,2020-01-13 19:33:28
zcrm_1920545000024760058,zcrm_1920545000001670001,,Not interested in the device.,zcrm_1920545000000214025,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 19:39:03,2020-01-13 19:39:03
zcrm_1920545000024760063,zcrm_1920545000001670001,,Number not valid,zcrm_1920545000000214021,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 19:40:27,2020-01-13 19:40:27
zcrm_1920545000024760258,zcrm_1920545000001670001,,Not interested as of now,zcrm_1920545000014515844,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 20:41:16,2020-01-13 20:41:16
zcrm_1920545000024762003,zcrm_1920545000001670001,,"called for dr .jasmina vora ,but it is awrong number",zcrm_1920545000003808520,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 18:09:21,2020-01-13 18:09:21
zcrm_1920545000024762008,zcrm_1920545000001670001,,not reachable .,zcrm_1920545000003807291,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 18:16:20,2020-01-13 18:16:20
zcrm_1920545000024762013,zcrm_1920545000001670001,,"called dr meghal ,shifting has been postponed not yet happend . so not planning for now can call later after few months.",zcrm_1920545000003807280,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 18:21:10,2020-01-13 18:21:10
zcrm_1920545000024762018,zcrm_1920545000001670001,,"called college,phone not received",zcrm_1920545000003807273,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 18:24:21,2020-01-13 18:24:21
zcrm_1920545000024762023,zcrm_1920545000001670001,,"spoke to dr.sandhya ,not intrested in the machine.",zcrm_1920545000003807270,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 18:29:10,2020-01-13 18:29:10
zcrm_1920545000024762028,zcrm_1920545000001670001,,"called dr.Tripti , did not receive",zcrm_1920545000003807263,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 18:33:47,2020-01-13 18:33:47
zcrm_1920545000024762033,zcrm_1920545000001670001,,"called dr.snigdha ,asked to call later no requirement as of now.",zcrm_1920545000003807252,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 18:39:08,2020-01-13 18:39:08
zcrm_1920545000024762038,zcrm_1920545000001670001,,"called dr pratima, did not receive and another number is switched off",zcrm_1920545000003807249,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 18:46:21,2020-01-13 18:46:21
zcrm_1920545000024762043,zcrm_1920545000001670001,,"called dr aditi, has seen the mail sent earlier but no requirement as of now ,will get back when required.",zcrm_1920545000003807247,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 18:52:07,2020-01-13 18:52:07
zcrm_1920545000024762048,zcrm_1920545000001670001,,"doctors name ;-dr.swati  
 details sent on the email id (vaishali.gupta@reliva.in)",zcrm_1920545000003807246,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 19:06:30,2020-01-13 19:06:30
zcrm_1920545000024762053,zcrm_1920545000001670001,,called laxmin path lab and phsio but phone not received.,zcrm_1920545000003807307,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 19:13:53,2020-01-13 19:13:53
zcrm_1920545000024762058,zcrm_1920545000001670001,,"spoke to the doctor ,they say not required for the type of patients she handles.",zcrm_1920545000003807283,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 19:20:06,2020-01-13 19:20:06
zcrm_1920545000024762068,zcrm_1920545000001670001,,"dr.sanjay baksi  email id -physioline@gmail.com
inbody mail sent",zcrm_1920545000003807276,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 19:40:17,2020-01-13 19:40:17
zcrm_1920545000024762073,zcrm_1920545000001670001,,number does not exist .,zcrm_1920545000003807254,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 19:46:02,2020-01-13 19:46:02
zcrm_1920545000024762083,zcrm_1920545000001670001,,not receving .,zcrm_1920545000003807242,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 19:52:21,2020-01-13 19:52:21
zcrm_1920545000024762088,zcrm_1920545000001670001,,not receving .,zcrm_1920545000003807236,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 19:55:29,2020-01-13 19:55:29
zcrm_1920545000024762093,zcrm_1920545000001670001,,no requirements for now if required will get in touch.,zcrm_1920545000003807233,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 19:59:12,2020-01-13 19:59:12
zcrm_1920545000024762098,zcrm_1920545000001670001,,the number does not exists .,zcrm_1920545000003807232,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 20:02:17,2020-01-13 20:02:17
zcrm_1920545000024762103,zcrm_1920545000001670001,,will call tommorow to fix a meeting .,zcrm_1920545000003807231,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 20:09:05,2020-01-13 20:09:05
zcrm_1920545000024770003,zcrm_1920545000001670001,,call not receiving,zcrm_1920545000003807229,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 20:46:04,2020-01-13 20:46:04
zcrm_1920545000024770008,zcrm_1920545000001670001,,"Practitioner:- Dr harsshada raj adshayk 
will let us know if required",zcrm_1920545000003807239,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 20:50:15,2020-01-13 20:50:15
zcrm_1920545000024770013,zcrm_1920545000001670001,,"unable to connect ,the number is busy",zcrm_1920545000003807222,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 20:59:34,2020-01-13 20:59:34
zcrm_1920545000024770018,zcrm_1920545000001670001,,"call later ,out of town",zcrm_1920545000003807211,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 21:03:18,2020-01-13 21:03:18
zcrm_1920545000024770023,zcrm_1920545000001670001,,no answer,zcrm_1920545000003807208,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 21:06:14,2020-01-13 21:06:14
zcrm_1920545000024770028,zcrm_1920545000001670001,,not receiving .,zcrm_1920545000003807065,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 21:09:58,2020-01-13 21:09:58
zcrm_1920545000024770033,zcrm_1920545000001670001,,no answer.,zcrm_1920545000003804951,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 21:12:02,2020-01-13 21:12:02
zcrm_1920545000024770120,zcrm_1920545000001670001,,could not connect,zcrm_1920545000003804936,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 13:42:18,2020-01-14 13:42:18
zcrm_1920545000024770130,zcrm_1920545000001670001,,"7021573706-afreen
whats apped the Inbody Details .",zcrm_1920545000003804926,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 13:50:28,2020-01-14 13:50:28
zcrm_1920545000024770135,zcrm_1920545000001670001,,"DR.Amit ,out of town but not intrested as of now.",zcrm_1920545000003804922,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 13:53:19,2020-01-14 13:53:19
zcrm_1920545000024770145,zcrm_1920545000001670001,,not intersted,zcrm_1920545000003804913,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:01:12,2020-01-14 14:01:12
zcrm_1920545000024770150,zcrm_1920545000001670001,,"dr.muneed , not intrested",zcrm_1920545000003804909,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:04:02,2020-01-14 14:04:02
zcrm_1920545000024770155,zcrm_1920545000001670001,,number does not exist,zcrm_1920545000003804904,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:06:30,2020-01-14 14:06:30
zcrm_1920545000024770160,zcrm_1920545000001670001,,invalid number,zcrm_1920545000003804895,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:09:13,2020-01-14 14:09:13
zcrm_1920545000024770165,zcrm_1920545000001670001,,"all lines busy ,tried multiple time",zcrm_1920545000003804880,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:12:47,2020-01-14 14:12:47
zcrm_1920545000024770175,zcrm_1920545000001670001,,"dr.rajendra cheda, not intrested",zcrm_1920545000003804874,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:18:04,2020-01-14 14:18:04
zcrm_1920545000024770180,zcrm_1920545000001670001,,"spoke to Dr.nidhi ,she said she will call back .",zcrm_1920545000003804865,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:22:08,2020-01-14 14:22:08
zcrm_1920545000024770185,zcrm_1920545000001670001,,"call dropped ,unable to connect",zcrm_1920545000003804864,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:25:40,2020-01-14 14:25:40
zcrm_1920545000024770190,zcrm_1920545000001670001,,asked to call later .,zcrm_1920545000003804853,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:32:10,2020-01-14 14:32:10
zcrm_1920545000024770205,zcrm_1920545000001670001,,invalid number,zcrm_1920545000003804838,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:39:40,2020-01-14 14:39:40
zcrm_1920545000024770210,zcrm_1920545000001670001,,not receiving,zcrm_1920545000003804835,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:42:31,2020-01-14 14:42:31
zcrm_1920545000024770215,zcrm_1920545000001670001,,invslid number,zcrm_1920545000003804831,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:46:37,2020-01-14 14:46:37
zcrm_1920545000024770220,zcrm_1920545000001670001,,"mr.prabhu out for two weeks , call after two weeks.",zcrm_1920545000003804824,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:50:27,2020-01-14 14:50:27
zcrm_1920545000024770225,zcrm_1920545000001670001,,call later.,zcrm_1920545000003804819,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:53:40,2020-01-14 14:53:40
zcrm_1920545000024770230,zcrm_1920545000001670001,,number does not exists,zcrm_1920545000003804813,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:57:35,2020-01-14 14:57:35
zcrm_1920545000024770235,zcrm_1920545000001670001,,"line busy ,tried multiple times",zcrm_1920545000003804812,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 15:04:36,2020-01-14 15:04:36
zcrm_1920545000024770240,zcrm_1920545000001670001,,spoke to miss .rinu asked to call back later,zcrm_1920545000003804811,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 15:08:37,2020-01-14 15:08:37
zcrm_1920545000024770245,zcrm_1920545000001670001,,invalid number,zcrm_1920545000003804810,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 15:10:39,2020-01-14 15:10:39
zcrm_1920545000024770255,zcrm_1920545000001670001,,not interested,zcrm_1920545000003804806,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 15:15:57,2020-01-14 15:15:57
zcrm_1920545000024770260,zcrm_1920545000001670001,,"spoke to miss.ruchita , not interseted",zcrm_1920545000003804805,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 15:18:21,2020-01-14 15:18:21
zcrm_1920545000024770265,zcrm_1920545000001670001,,"all lines busy ,tried multiple times",zcrm_1920545000003804800,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 15:20:24,2020-01-14 15:20:24
zcrm_1920545000024770270,zcrm_1920545000001670001,,"call latercall on -02243428888,call later",zcrm_1920545000003804796,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 15:29:51,2020-01-14 15:29:51
zcrm_1920545000024770275,zcrm_1920545000001670001,,call dropped unable to connect,zcrm_1920545000003804790,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 15:32:00,2020-01-14 15:32:00
zcrm_1920545000024770280,zcrm_1920545000001670001,,not answering,zcrm_1920545000003804785,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 15:35:50,2020-01-14 15:35:50
zcrm_1920545000024770285,zcrm_1920545000001670001,,not intersted,zcrm_1920545000003804779,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 15:38:41,2020-01-14 15:38:41
zcrm_1920545000024770290,zcrm_1920545000001670001,,"spoke to miss seema ,its a radiology center ,so not required",zcrm_1920545000003804776,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 15:41:10,2020-01-14 15:41:10
zcrm_1920545000024770295,zcrm_1920545000001670001,,not interested,zcrm_1920545000003804774,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 15:47:13,2020-01-14 15:47:13
zcrm_1920545000024770300,zcrm_1920545000001670001,,"not intersted,it is a ayurvedic center",zcrm_1920545000003804151,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 15:50:13,2020-01-14 15:50:13
zcrm_1920545000024770305,zcrm_1920545000001670001,,"call drpped ,unable to connect",zcrm_1920545000003804150,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 15:55:20,2020-01-14 15:55:20
zcrm_1920545000024770310,zcrm_1920545000001670001,,"doctors opd timming is eveng 7pm and before 12, can visit anytime.",zcrm_1920545000003804146,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 15:58:20,2020-01-14 15:58:20
zcrm_1920545000024770315,zcrm_1920545000001670001,,"dosent have a clinic ,so cannot afford it",zcrm_1920545000003804142,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 16:03:11,2020-01-14 16:03:11
zcrm_1920545000024770320,zcrm_1920545000001670001,,not answering,zcrm_1920545000003804141,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 17:20:35,2020-01-14 17:20:35
zcrm_1920545000024770325,zcrm_1920545000001670001,,no requirement for the machine,zcrm_1920545000003804140,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 17:26:12,2020-01-14 17:26:12
zcrm_1920545000024770330,zcrm_1920545000001670001,,call forwarding unable to connect,zcrm_1920545000003804139,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 17:32:48,2020-01-14 17:32:48
zcrm_1920545000024770335,zcrm_1920545000001670001,,invalid number,zcrm_1920545000003804130,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 17:39:56,2020-01-14 17:39:56
zcrm_1920545000024770340,zcrm_1920545000001670001,,"dr is out of town will be back by 25  jan, can then get in touch.",zcrm_1920545000003804121,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 17:43:52,2020-01-14 17:43:52
zcrm_1920545000024770345,zcrm_1920545000001670001,,"spoke to miss jagruti ,will call on thursday to get an appointment for friday.",zcrm_1920545000003804112,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 17:49:37,2020-01-14 17:49:37
zcrm_1920545000024770350,zcrm_1920545000001670001,,"spoke to dr.shah ,already have this type of machine ,not interested",zcrm_1920545000003804109,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 17:53:23,2020-01-14 17:53:23
zcrm_1920545000024770355,zcrm_1920545000001670001,,number does not exixts,zcrm_1920545000003804104,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 17:54:57,2020-01-14 17:55:09
zcrm_1920545000024770368,zcrm_1920545000001670001,,"spoke at the reception ,asked to call later",zcrm_1920545000003804102,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 18:02:32,2020-01-14 18:02:32
zcrm_1920545000024770373,zcrm_1920545000001670001,,number does not exixts,zcrm_1920545000003804099,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 18:04:49,2020-01-14 18:04:49
zcrm_1920545000024770378,zcrm_1920545000001670001,,concerend doctor available in the evening after 7.,zcrm_1920545000003804096,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 18:10:38,2020-01-14 18:10:38
zcrm_1920545000024770383,zcrm_1920545000001670001,,wrong number,zcrm_1920545000003804094,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 18:12:57,2020-01-14 18:12:57
zcrm_1920545000024770388,zcrm_1920545000001670001,,"line busy , tried multiple times",zcrm_1920545000003804092,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 18:14:50,2020-01-14 18:14:50
zcrm_1920545000024770393,zcrm_1920545000001670001,,number does not exists,zcrm_1920545000003804090,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 18:17:21,2020-01-14 18:17:21
zcrm_1920545000024770398,zcrm_1920545000001670001,,dr.chandalia is only available on mondays from 12-2pm,zcrm_1920545000003804087,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 18:22:13,2020-01-14 18:22:13
zcrm_1920545000024770403,zcrm_1920545000001670001,,spoke at the reception Dr.tejas timmings are in the evening after 4pm,zcrm_1920545000003804083,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 18:25:43,2020-01-14 18:25:43
zcrm_1920545000024770408,zcrm_1920545000001670001,,"dr prabhu ,number switched off",zcrm_1920545000003804080,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 18:29:04,2020-01-14 18:29:04
zcrm_1920545000024770413,zcrm_1920545000001670001,,"line busy,could not connect",zcrm_1920545000003804076,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 18:32:11,2020-01-14 18:32:11
zcrm_1920545000024770418,zcrm_1920545000001670001,,spoke at reception unable to get in touch with the concerend person .,zcrm_1920545000003804074,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 18:35:30,2020-01-14 18:35:30
zcrm_1920545000024770423,zcrm_1920545000001670001,,number does not exists,zcrm_1920545000003804073,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 18:38:11,2020-01-14 18:38:11
zcrm_1920545000024770428,zcrm_1920545000001670001,,not answering,zcrm_1920545000003804072,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 18:43:47,2020-01-14 18:43:47
zcrm_1920545000024770433,zcrm_1920545000001670001,,"Spoke at the reception ,Dr abhijit is available from 1-3pm: 7-9pm in the clinic.",zcrm_1920545000003804069,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 18:47:52,2020-01-14 18:47:52
zcrm_1920545000024770438,zcrm_1920545000001670001,,dr.vijay panikar :-09322281405 ( tried calling but could not connect ),zcrm_1920545000003804067,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 18:54:23,2020-01-14 18:54:23
zcrm_1920545000024770443,zcrm_1920545000001670001,,"spoke with mr banarjee ,not intrested .",zcrm_1920545000003794445,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 19:16:02,2020-01-14 19:16:02
zcrm_1920545000024770448,zcrm_1920545000001670001,,"Spoke to Dr.Aparna,asked to call later",zcrm_1920545000003774691,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 19:18:52,2020-01-14 19:18:52
zcrm_1920545000024770453,zcrm_1920545000001670001,,did not answer,zcrm_1920545000003774688,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 19:22:05,2020-01-14 19:22:05
zcrm_1920545000024770458,zcrm_1920545000001670001,,number is of lilawati hospital.,zcrm_1920545000003774686,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 19:27:22,2020-01-14 19:27:22
zcrm_1920545000024770463,zcrm_1920545000001670001,,not intrested,zcrm_1920545000003774681,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 19:31:25,2020-01-14 19:31:25
zcrm_1920545000024770468,zcrm_1920545000001670001,,not answered,zcrm_1920545000003774678,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 19:34:42,2020-01-14 19:34:42
zcrm_1920545000024775003,zcrm_1920545000001670001,,Client did not received the call after multiple tries,zcrm_1920545000013883001,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 20:56:06,2020-01-13 20:56:06
zcrm_1920545000024775008,zcrm_1920545000001670001,,Client did not recieved after multiple attempts,zcrm_1920545000012498083,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 20:57:46,2020-01-13 20:57:46
zcrm_1920545000024775013,zcrm_1920545000001670001,,Client did not received the call after multiple tries,zcrm_1920545000014942080,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 20:59:00,2020-01-13 20:59:00
zcrm_1920545000024775018,zcrm_1920545000001670001,,Mail sent as per our conversation,zcrm_1920545000014132187,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 21:01:12,2020-01-13 21:03:27
zcrm_1920545000024775026,zcrm_1920545000001670001,,Invalid Number,zcrm_1920545000013405129,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 21:04:46,2020-01-13 21:04:46
zcrm_1920545000024775031,zcrm_1920545000001670001,,"Interested in machine, but some financial crisis goingon so purchase is on hold",zcrm_1920545000013247001,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 21:07:36,2020-01-13 21:07:36
zcrm_1920545000024775036,zcrm_1920545000001670001,,Not interested as of now,zcrm_1920545000011626001,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 21:09:28,2020-01-13 21:09:28
zcrm_1920545000024775041,zcrm_1920545000001670001,,Not Interested as of now,zcrm_1920545000006381033,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-13 21:12:10,2020-01-13 21:12:10
zcrm_1920545000024775046,zcrm_1920545000001670001,,Client did not received after multiple attempts,zcrm_1920545000023901002,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 13:36:32,2020-01-14 13:36:32
zcrm_1920545000024775051,zcrm_1920545000001670001,,Mr Puneet is not available for 3 days,zcrm_1920545000023753012,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 13:38:53,2020-01-14 13:38:53
zcrm_1920545000024775056,zcrm_1920545000001670001,,Not interested as of now,zcrm_1920545000013752088,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 13:41:59,2020-01-14 13:41:59
zcrm_1920545000024775061,zcrm_1920545000001670001,,Not interested as of now,zcrm_1920545000014515211,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 13:44:18,2020-01-14 13:44:18
zcrm_1920545000024775066,zcrm_1920545000001670001,,Purchased Omron,zcrm_1920545000013740001,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 13:47:50,2020-01-14 13:47:50
zcrm_1920545000024775071,zcrm_1920545000001670001,,Sent the details of the BCA machine via whatsappp,zcrm_1920545000013784001,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 13:53:30,2020-01-14 13:53:30
zcrm_1920545000024775076,zcrm_1920545000001670001,,Client did not received the call after multiple tries,zcrm_1920545000015185708,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 13:56:42,2020-01-14 13:56:42
zcrm_1920545000024775081,zcrm_1920545000001670001,,Arranged a call back,zcrm_1920545000022487264,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 13:59:29,2020-01-14 13:59:29
zcrm_1920545000024775086,zcrm_1920545000001670001,,Not interested as of now,zcrm_1920545000014515157,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:02:15,2020-01-14 15:23:38
zcrm_1920545000024775094,zcrm_1920545000001670001,,"Coming up with a plan of new clinic. After setting up the clinic
 will buy",zcrm_1920545000013834005,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:06:22,2020-01-14 14:07:23
zcrm_1920545000024775102,zcrm_1920545000001670001,,Not interested as of now,zcrm_1920545000012842094,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:09:14,2020-01-14 14:09:14
zcrm_1920545000024775107,zcrm_1920545000001670001,,"Not interested as of now, in future planning for a new gym. Will call back",zcrm_1920545000008347028,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:12:24,2020-01-14 14:12:24
zcrm_1920545000024775112,zcrm_1920545000001670001,,Not interested,zcrm_1920545000014515385,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:15:19,2020-01-14 14:15:19
zcrm_1920545000024775117,zcrm_1920545000001670001,,Not interested as of now,zcrm_1920545000014493348,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:16:46,2020-01-14 14:16:46
zcrm_1920545000024775122,zcrm_1920545000001670001,,Interested. Mail sent with all the brochures. Followup requried,zcrm_1920545000012871117,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:24:21,2020-01-14 14:24:21
zcrm_1920545000024775127,zcrm_1920545000001670001,,Interested in Buying the machine. Call in February,zcrm_1920545000014721001,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:29:41,2020-01-14 14:29:41
zcrm_1920545000024775132,zcrm_1920545000001670001,,Not interested as of now,zcrm_1920545000014279069,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:32:18,2020-01-14 14:32:18
zcrm_1920545000024775137,zcrm_1920545000001670001,,Not interested as of now,zcrm_1920545000012684050,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:33:51,2020-01-14 14:33:51
zcrm_1920545000024775142,zcrm_1920545000001670001,,Not Interested as of now,zcrm_1920545000012436014,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:35:57,2020-01-14 14:35:57
zcrm_1920545000024775147,zcrm_1920545000001670001,,Could not connect to the client after multiple tries,zcrm_1920545000013059019,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:38:07,2020-01-14 14:38:07
zcrm_1920545000024775152,zcrm_1920545000001670001,,Not interested as of now,zcrm_1920545000014515648,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:42:02,2020-01-14 14:42:02
zcrm_1920545000024775157,zcrm_1920545000001670001,,Could not connect to client after multiple tries,zcrm_1920545000008103111,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:42:49,2020-01-14 14:42:49
zcrm_1920545000024775162,zcrm_1920545000001670001,,Unable to connect,zcrm_1920545000003807320,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:44:13,2020-01-14 14:44:13
zcrm_1920545000024775167,zcrm_1920545000001670001,,Client did not recieved the call after multiple tries,zcrm_1920545000006489061,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:45:36,2020-01-14 14:45:36
zcrm_1920545000024775172,zcrm_1920545000001670001,,Client did not receive the call after multiple tries,zcrm_1920545000003807241,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-01-14 14:47:49,2020-01-14 14:48:02
