Call Id,Call Owner Id,Subject,Call Type,Call Purpose,Contact Name,Related To,Call Start Time,Call Duration,Call Duration (in seconds),Description,Call Result,Created by ID,Modified by ID,Created Time,Modified Time,Reminder,Layout ID,Tag,User Modified Time,System Related Activity Time,User Related Activity Time,System Modified Time,ClickToCall,Outgoing Call Status,Call Agenda,Caller ID,Dialled Number,Customer Number,Scheduled in CRM,Record Id
zcrm_1920545000019760120,zcrm_1920545000001029001,Call,Outbound,Demo,,zcrm_1920545000019760008,2019-07-11 17:48:00,01:50,110,Called for Demo for Gym opening,,zcrm_1920545000001029001,zcrm_1920545000001029001,2019-07-11 17:48:58,2019-07-11 17:48:58,,,,,,,,false,Completed,,,,,False,zcrm_1920545000019760120
zcrm_1920545000019760130,zcrm_1920545000001029001,Call,Outbound,Prospecting,,zcrm_1920545000019746010,2019-07-10 17:50:00,01:00,60,Cold call for visit,,zcrm_1920545000001029001,zcrm_1920545000001029001,2019-07-11 17:51:06,2019-07-11 17:51:06,,,,,,,,false,Completed,,,,,False,zcrm_1920545000019760130
zcrm_1920545000019760140,zcrm_1920545000001029001,Call,Outbound,Prospecting,,zcrm_1920545000019760018,2019-07-11 16:30:00,00:50,50,Called for meeting with Manager,,zcrm_1920545000001029001,zcrm_1920545000001029001,2019-07-11 17:53:19,2019-07-11 17:53:19,,,,,,,,false,Completed,,,,,False,zcrm_1920545000019760140
zcrm_1920545000019760185,zcrm_1920545000001029001,Call,Outbound,Prospecting,,zcrm_1920545000019734002,2019-07-10 15:30:00,01:03,63,Cold call for visit,,zcrm_1920545000001029001,zcrm_1920545000001029001,2019-07-11 17:56:52,2019-07-11 17:56:52,,,,,,,,false,Completed,,,,,False,zcrm_1920545000019760185
zcrm_1920545000019772020,zcrm_1920545000012077001,Introduction,Outbound,Prospecting,,zcrm_1920545000019780013,2019-07-10 15:00:00,05:20,320,Had a brief discussion with the Manager of Gold Gym Tinsukia Mr. Deepak regarding prices of our machines,,zcrm_1920545000012077001,zcrm_1920545000012077001,2019-07-12 01:06:19,2019-07-12 01:20:45,,zcrm_1920545000000091005,,2019-07-12 01:20:45,,,,false,Completed,,,,,False,zcrm_1920545000019772020
zcrm_1920545000019781028,zcrm_1920545000017129001,Regarding Inbody 120,Outbound,,,zcrm_1920545000019781018,2019-07-11 16:00:00,00:00,0,Yet to fix an appointment for the meeting with the manager. Will try to fix the appointment by tomorrow.,,zcrm_1920545000017129001,zcrm_1920545000017129001,2019-07-12 02:56:31,2019-07-12 02:56:31,,,,,,,,false,Completed,,,,,False,zcrm_1920545000019781028
zcrm_1920545000019804001,zcrm_1920545000017129001,Call,Inbound,Support,,zcrm_1920545000013064005,2019-07-12 16:46:00,05:02,302,Had a good discussion with the owner. He had already bought accuniq bca machine but as he is having expansion plans he has plans to buy a new bca machine and he was looking for InBody 270 machine. I requested him to call me anytime whenever he wants the buy the machine.,,zcrm_1920545000017129001,zcrm_1920545000017129001,2019-07-12 16:54:57,2019-07-12 16:54:57,,zcrm_1920545000000091005,,,,,,false,,,,,,,zcrm_1920545000019804001
zcrm_1920545000019812037,zcrm_1920545000001029001,Call,Outbound,,,zcrm_1920545000019812001,2019-07-12 19:03:00,01:00,60,Meeting fixed,,zcrm_1920545000001029001,zcrm_1920545000001029001,2019-07-12 19:03:59,2019-07-12 19:03:59,,,,,,,,false,Completed,,,,,False,zcrm_1920545000019812037
zcrm_1920545000019812057,zcrm_1920545000001029001,Call,Outbound,,,zcrm_1920545000019812047,2019-07-12 19:30:00,02:30,150,Meeting fixed,,zcrm_1920545000001029001,zcrm_1920545000001029001,2019-07-12 19:47:39,2019-07-12 19:47:39,,,,,,,,false,Completed,,,,,False,zcrm_1920545000019812057
zcrm_1920545000019812075,zcrm_1920545000001029001,Call,Outbound,,zcrm_1920545000019977027,zcrm_1920545000019977031,2019-07-12 19:30:00,03:00,180,Cold call,,zcrm_1920545000001029001,zcrm_1920545000001029001,2019-07-12 19:50:04,2019-07-17 22:15:52,,,,,,,2019-07-17 22:15:52,false,Completed,,,,,False,zcrm_1920545000019812075
zcrm_1920545000019812106,zcrm_1920545000001029001,Call,Outbound,,,zcrm_1920545000019812093,2019-07-12 22:01:00,01:13,73,Cold call. Need to do cold visit.,,zcrm_1920545000001029001,zcrm_1920545000001029001,2019-07-12 22:02:22,2019-07-12 22:02:22,,,,,,,,false,Completed,,,,,False,zcrm_1920545000019812106
zcrm_1920545000019812124,zcrm_1920545000001029001,Call,Outbound,,,zcrm_1920545000019812114,2019-07-12 20:00:00,01:02,62,Cold call,,zcrm_1920545000001029001,zcrm_1920545000001029001,2019-07-12 22:14:26,2019-07-12 22:15:49,,,,2019-07-12 22:15:49,,,,false,Completed,,,,,False,zcrm_1920545000019812124
zcrm_1920545000019812136,zcrm_1920545000001029001,Call,Outbound,,zcrm_1920545000020279139,zcrm_1920545000020279143,2019-07-12 20:00:00,02:00,120,Demo fixed,,zcrm_1920545000001029001,zcrm_1920545000001029001,2019-07-12 22:17:23,2019-07-26 20:22:59,,,,,,,2019-07-26 20:22:59,false,Completed,,,,,False,zcrm_1920545000019812136
zcrm_1920545000019881001,zcrm_1920545000017129001,Call,Inbound,,,zcrm_1920545000019422016,2019-07-15 15:38:00,00:27,27,Meeting fixed tomorrow at 10 am,,zcrm_1920545000017129001,zcrm_1920545000017129001,2019-07-15 15:40:21,2019-07-15 15:40:21,,zcrm_1920545000000091005,,,,,,false,,,,,,,zcrm_1920545000019881001
zcrm_1920545000019882003,zcrm_1920545000001029001,Call,Outbound,,,zcrm_1920545000019891006,2019-07-15 14:30:00,01:02,62,Called for appointment,,zcrm_1920545000001029001,zcrm_1920545000001029001,2019-07-16 02:22:08,2019-07-16 02:22:08,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000019882003
zcrm_1920545000019883013,zcrm_1920545000001670001,followup call,Outbound,,zcrm_1920545000020136005,zcrm_1920545000020136011,2019-07-15 17:10:00,00:47,47,,,zcrm_1920545000001670001,zcrm_1920545000001670001,2019-07-15 17:11:08,2019-07-22 18:33:12,,,,,,,2019-07-22 18:33:12,false,Completed,,,,,False,zcrm_1920545000019883013
zcrm_1920545000019883033,zcrm_1920545000001670001,followup call,Outbound,,,zcrm_1920545000019883021,2019-07-15 17:16:00,00:46,46,,,zcrm_1920545000001670001,zcrm_1920545000001670001,2019-07-15 17:17:46,2019-07-15 17:17:46,,,,,,,,false,Completed,,,,,False,zcrm_1920545000019883033
zcrm_1920545000019883070,zcrm_1920545000001670001,followup call,Outbound,,,zcrm_1920545000003807067,2019-07-15 17:25:00,00:49,49,,,zcrm_1920545000001670001,zcrm_1920545000001670001,2019-07-15 17:26:23,2019-07-15 17:26:23,,,,,,,,false,Completed,,,,,False,zcrm_1920545000019883070
zcrm_1920545000019890023,zcrm_1920545000001029001,Call,Outbound,,,zcrm_1920545000019890013,2019-07-15 14:40:00,01:10,70,Call for appointment,,zcrm_1920545000001029001,zcrm_1920545000001029001,2019-07-16 02:23:13,2019-07-16 02:23:13,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000019890023
zcrm_1920545000019918001,zcrm_1920545000001029001,Call,Inbound,,zcrm_1920545000020279084,zcrm_1920545000020279090,2019-07-16 17:38:00,01:05,65,Meeting fixed with manager.,,zcrm_1920545000001029001,zcrm_1920545000001029001,2019-07-16 19:39:37,2019-07-26 20:08:57,,zcrm_1920545000000091005,,,,,2019-07-26 20:08:57,false,,,,,,,zcrm_1920545000019918001
zcrm_1920545000019940001,zcrm_1920545000017129001,Call,Inbound,Prospecting,,zcrm_1920545000019422016,2019-07-17 15:42:00,01:20,80,Meeting fixed Tomorrow at chakhan,,zcrm_1920545000017129001,zcrm_1920545000017129001,2019-07-17 15:44:32,2019-07-17 15:44:32,,zcrm_1920545000000091005,,,,,,false,,,,,,,zcrm_1920545000019940001
zcrm_1920545000019942001,zcrm_1920545000019402097,Call,Outbound,,,zcrm_1920545000019660001,2019-07-17 16:11:00,00:54,54,Meeting is confirm at Friday Morning,,zcrm_1920545000019402097,zcrm_1920545000019402097,2019-07-17 16:12:55,2019-07-17 16:12:55,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000019942001
zcrm_1920545000019985001,zcrm_1920545000001029001,Call,Outbound,,,zcrm_1920545000019471078,2019-07-17 20:30:00,02:07,127,Called for demo. Quote shared.,,zcrm_1920545000001029001,zcrm_1920545000001029001,2019-07-18 03:08:29,2019-07-18 03:08:29,,zcrm_1920545000000091005,,,,2019-07-18 10:08:45,,false,Completed,,,,,False,zcrm_1920545000019985001
zcrm_1920545000020023002,zcrm_1920545000016250029,Follow up call,Outbound,,,zcrm_1920545000019772032,2019-07-18 14:00:00,02:00,120,pushed him for the demo. Also tried to fix the meeting again next week.,,zcrm_1920545000016250029,zcrm_1920545000016250029,2019-07-18 22:05:11,2019-07-18 22:05:11,,,,,,,,false,Completed,,,,,False,zcrm_1920545000020023002
zcrm_1920545000020023008,zcrm_1920545000016250029,Followup call,Inbound,Demo,,zcrm_1920545000019769001,2019-07-18 18:00:00,03:00,180,spoke with the manager. Tried to fix a meeting with the owner.,,zcrm_1920545000016250029,zcrm_1920545000016250029,2019-07-18 22:37:09,2019-07-18 22:37:09,,,,,,,,false,,,,,,,zcrm_1920545000020023008
zcrm_1920545000020023044,zcrm_1920545000016250029,Follow up,Outbound,Demo,,zcrm_1920545000019752076,2019-07-17 23:25:00,04:00,240,"Had a talk with Rohit sir, manager over there 
demo is already there so asked about the experience till now",,zcrm_1920545000016250029,zcrm_1920545000016250029,2019-07-18 23:28:58,2019-07-18 23:28:58,,,,,,,,false,Completed,,,,,False,zcrm_1920545000020023044
zcrm_1920545000020023071,zcrm_1920545000016250029,Follow up call,Inbound,,,zcrm_1920545000019747097,2019-07-18 17:00:00,02:00,120,asked for the meeting and demos,,zcrm_1920545000016250029,zcrm_1920545000016250029,2019-07-18 23:54:14,2019-07-18 23:54:14,,,,,,,,false,,,,,,,zcrm_1920545000020023071
zcrm_1920545000020023081,zcrm_1920545000016250029,follow up,Inbound,Demo,,zcrm_1920545000019773006,2019-07-18 23:57:00,02:00,120,demo has been reschedual. Some issues in the gym. Postpone by a week.,,zcrm_1920545000016250029,zcrm_1920545000016250029,2019-07-18 23:59:19,2019-07-18 23:59:19,,,,,,,,false,,,,,,,zcrm_1920545000020023081
zcrm_1920545000020036017,zcrm_1920545000019402097,Appointment,Outbound,,,zcrm_1920545000020036007,2019-07-18 17:30:00,01:00,60,Try to make appointment next week. She will let me know.,,zcrm_1920545000019402097,zcrm_1920545000019402097,2019-07-19 04:27:44,2019-07-19 04:27:44,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000020036017
zcrm_1920545000020064007,zcrm_1920545000001530001,Call,Outbound,Negotiation,zcrm_1920545000005694157,zcrm_1920545000005694154,2019-07-20 13:28:00,00:40,40,"Meeting at 2, for final closure",,zcrm_1920545000001530001,zcrm_1920545000001530001,2019-07-20 13:29:45,2019-07-20 13:29:45,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000020064007
zcrm_1920545000020115017,zcrm_1920545000018425001,Meeting and demo,Outbound,,,zcrm_1920545000020116009,2019-07-23 02:15:00,01:24,84,Demo also fixed,,zcrm_1920545000018425001,zcrm_1920545000018425001,2019-07-23 17:11:07,2019-07-23 17:11:07,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000020115017
zcrm_1920545000020138017,zcrm_1920545000018425001,Meeting,Outbound,,,zcrm_1920545000020116009,2019-07-22 14:10:00,01:13,73,Meeting appointment taken,,zcrm_1920545000018425001,zcrm_1920545000018425001,2019-07-23 17:09:51,2019-07-23 17:09:51,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000020138017
zcrm_1920545000020142028,zcrm_1920545000019189004,Call,Outbound,Prospecting,,zcrm_1920545000020142018,2019-07-22 13:21:00,01:00,60,Called for meeting,,zcrm_1920545000019189004,zcrm_1920545000019189004,2019-07-23 13:22:23,2019-07-23 13:22:23,,,,,,,,false,Completed,,,,,False,zcrm_1920545000020142028
zcrm_1920545000020170010,zcrm_1920545000019402107,Call,Outbound,,,zcrm_1920545000013610249,2019-07-24 18:02:00,00:00,0,Not available will call him later,,zcrm_1920545000019402107,zcrm_1920545000019402107,2019-07-24 18:02:59,2019-07-24 18:02:59,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000020170010
zcrm_1920545000020172008,zcrm_1920545000019402107,Calling for the first time,Outbound,Prospecting,,zcrm_1920545000013610266,2019-07-24 17:57:00,00:00,0,"Had a conversation but he was insisting me to call him in the month of October, because he has already invested a lot of money elsewhere, may be if I can give him a cold visit so that will help",,zcrm_1920545000019402107,zcrm_1920545000019402107,2019-07-24 17:59:13,2019-07-24 18:00:21,,zcrm_1920545000000091005,,2019-07-24 18:00:21,,,,false,Completed,,,,,False,zcrm_1920545000020172008
zcrm_1920545000020185001,zcrm_1920545000019402107,Call,Outbound,,,zcrm_1920545000013610234,2019-07-24 18:04:00,02:03,123,"I have called for a demo, but he was out of town, wanted me to call him next week",,zcrm_1920545000019402107,zcrm_1920545000019402107,2019-07-24 18:08:13,2019-07-24 18:08:13,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000020185001
zcrm_1920545000020198002,zcrm_1920545000019402107,Call,Outbound,,,zcrm_1920545000013610249,2019-07-25 13:39:00,01:38,98,"Had called him to get the details of the address and time to meet, going for a demo and meeting",,zcrm_1920545000019402107,zcrm_1920545000019402107,2019-07-25 13:42:45,2019-07-25 13:42:45,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000020198002
zcrm_1920545000020256053,zcrm_1920545000012077001,Call,Inbound,,zcrm_1920545000006207242,zcrm_1920545000006106241,2019-07-26 19:29:00,01:38,98,Not interested right now,,zcrm_1920545000012077001,zcrm_1920545000012077001,2019-07-26 19:32:06,2019-07-26 19:32:06,,zcrm_1920545000000091005,,,,,,false,,,,,,,zcrm_1920545000020256053
zcrm_1920545000020261026,zcrm_1920545000019402097,Call,Inbound,,,zcrm_1920545000019660001,2019-07-26 13:02:00,00:35,35,Demo Schedule confirmed at Monday,,zcrm_1920545000019402097,zcrm_1920545000019402097,2019-07-26 13:04:21,2019-07-26 13:04:21,,zcrm_1920545000000091005,,,,,,false,,,,,,,zcrm_1920545000020261026
zcrm_1920545000020271001,zcrm_1920545000016756022,Assessing Lead for Purchasing Power,Outbound,Prospecting,,zcrm_1920545000020023091,2019-07-26 13:30:00,02:30,150,"1. Knows about InBody as had worked with VLCC for 12 years before starting her own.
2.Believes she needs purchasing power to get an InBody. Have suggested to her that investing in an InBody might help her establish her practice and grow her business.
3. Dropped SMS with Anjali's number.
4. Meeting fixed for August 1, Thursday",,zcrm_1920545000016756022,zcrm_1920545000016756022,2019-07-26 14:02:03,2019-07-26 14:37:22,,,,2019-07-26 14:37:22,,,,false,Completed,,,,,False,zcrm_1920545000020271001
zcrm_1920545000020271040,zcrm_1920545000016756022,Get in touch again,Outbound,Prospecting,,zcrm_1920545000002425183,2019-07-26 17:00:00,05:00,300,,,zcrm_1920545000016756022,zcrm_1920545000016756022,2019-07-26 17:14:22,2019-07-26 17:16:11,,,,2019-07-26 17:16:11,,,,false,Completed,,,,,False,zcrm_1920545000020271040
zcrm_1920545000020272001,zcrm_1920545000001670001,followup call,Outbound,,,zcrm_1920545000015954012,2019-07-26 14:36:00,01:28,88,calling for follow up,,zcrm_1920545000001670001,zcrm_1920545000001670001,2019-07-26 14:38:48,2019-07-26 14:38:48,,,,,,,,false,Completed,,,,,False,zcrm_1920545000020272001
zcrm_1920545000020328018,zcrm_1920545000016756022,InBody ácademia,Outbound,Prospecting,,zcrm_1920545000000431423,2019-07-29 13:00:00,03:00,180,Set up a meeting (ideally this Thursday-Friday or next Wednesday) to take the ácademia prospect forward. Delhi ácademia tentatively slated for November end.,,zcrm_1920545000016756022,zcrm_1920545000016756022,2019-07-29 13:20:53,2019-07-29 13:22:21,,,,2019-07-29 13:22:21,,,,false,Completed,,,,,False,zcrm_1920545000020328018
zcrm_1920545000020328043,zcrm_1920545000016756022,Call for Demo,Outbound,Prospecting,,zcrm_1920545000016686030,2019-07-29 14:00:00,05:00,300,Planning a 5 Km diabetes Awareness Run during National Nutrition Month (September). We can set-up a camp.,,zcrm_1920545000016756022,zcrm_1920545000016756022,2019-07-29 14:12:30,2019-07-29 14:15:20,,,,2019-07-29 14:15:20,,,,false,Completed,,,,,False,zcrm_1920545000020328043
zcrm_1920545000020361013,zcrm_1920545000019402107,Call,Outbound,,,zcrm_1920545000013610234,2019-07-30 14:24:00,00:14,14,Call back,,zcrm_1920545000019402107,zcrm_1920545000019402107,2019-07-30 14:25:27,2019-07-30 14:25:27,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000020361013
zcrm_1920545000020364007,zcrm_1920545000019402107,Call,Outbound,,,zcrm_1920545000019758224,2019-07-30 15:04:00,00:00,0,Asked for an appointment for further discussion on the buying process,,zcrm_1920545000019402107,zcrm_1920545000019402107,2019-07-30 15:05:56,2019-07-30 15:05:56,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000020364007
zcrm_1920545000020365015,zcrm_1920545000017129001,Call,Outbound,,,zcrm_1920545000019631174,2019-07-30 16:18:00,02:02,122,Had called Dr mahajan. So he said he already got the demo of the machine but for now he doesn't have the requirement. Incase whenever he has it he will revert back he said.,,zcrm_1920545000017129001,zcrm_1920545000017129001,2019-07-30 16:22:31,2019-07-30 16:22:31,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000020365015
zcrm_1920545000020367002,zcrm_1920545000017129001,Call,Inbound,,,zcrm_1920545000019928068,2019-07-30 14:28:00,00:58,58,Deal closed! Yay my 1st deal. She has made half payment for now. Remaining she will be paying after the machine has been delivered.,,zcrm_1920545000017129001,zcrm_1920545000017129001,2019-07-30 16:18:17,2019-07-30 16:18:17,,zcrm_1920545000000091005,,,,,,false,,,,,,,zcrm_1920545000020367002
zcrm_1920545000020508013,zcrm_1920545000001670001,Call,Inbound,,,zcrm_1920545000020458001,2019-08-03 15:51:00,01:43,103,,,zcrm_1920545000001670001,zcrm_1920545000001670001,2019-08-03 15:54:13,2019-08-03 15:54:13,,zcrm_1920545000000091005,,,,,,false,,,,,,,zcrm_1920545000020508013
zcrm_1920545000020670001,zcrm_1920545000018425001,Call,Outbound,Support,,zcrm_1920545000020437001,2019-08-09 17:28:00,01:56,116,,,zcrm_1920545000018425001,zcrm_1920545000018425001,2019-08-09 17:31:24,2019-08-09 17:31:24,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000020670001
zcrm_1920545000020736008,zcrm_1920545000012077001,Call,Outbound,Demo,zcrm_1920545000007624121,zcrm_1920545000007624117,2019-08-13 15:36:00,01:53,113,Had a brief discussion with Mr Harish and explained him about InBody and how it can be used. Fixing Demo  date for tomorrow.,,zcrm_1920545000012077001,zcrm_1920545000012077001,2019-08-13 15:42:34,2019-08-13 15:42:34,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000020736008
zcrm_1920545000020789013,zcrm_1920545000001670001,followup call,Outbound,,,zcrm_1920545000020789001,2019-08-14 14:28:00,56:09,3369,,,zcrm_1920545000001670001,zcrm_1920545000001670001,2019-08-14 15:24:29,2019-08-14 15:24:29,,,,,,,,false,Completed,,,,,False,zcrm_1920545000020789013
zcrm_1920545000020889039,zcrm_1920545000017129001,Call,Inbound,Demo,,zcrm_1920545000020650055,2019-08-19 15:00:00,00:13,13,Called Sir to arrange the final meeting with the owner and their partners. He said he will ask and revert back within an hour.,,zcrm_1920545000017129001,zcrm_1920545000017129001,2019-08-19 15:02:14,2019-08-19 15:02:14,,zcrm_1920545000000091005,,,,,,false,,,,,,,zcrm_1920545000020889039
zcrm_1920545000020896066,zcrm_1920545000017129001,Call,Inbound,Demo,,zcrm_1920545000020650055,2019-08-19 15:03:00,00:59,59,"Meeting fixed on Friday at 3 p.m with their partners, Anees Sir and me.",,zcrm_1920545000017129001,zcrm_1920545000017129001,2019-08-19 15:05:26,2019-08-19 15:05:26,,zcrm_1920545000000091005,,,,,,false,,,,,,,zcrm_1920545000020896066
zcrm_1920545000020897013,zcrm_1920545000017129001,Call,Outbound,Demo,,zcrm_1920545000020245023,2019-08-19 14:55:00,01:14,74,Talked with mam. She said one of the nutritionist wanted to have a demo of the machine. She will get an appointment with her and told me to call back tomorrow.,,zcrm_1920545000017129001,zcrm_1920545000017129001,2019-08-19 14:58:35,2019-08-19 14:58:35,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000020897013
zcrm_1920545000020922001,zcrm_1920545000001530001,Call,Outbound,Negotiation,zcrm_1920545000005694157,zcrm_1920545000005694154,2019-08-20 15:03:00,00:24,24,Meeting at 3 30,,zcrm_1920545000001530001,zcrm_1920545000001530001,2019-08-20 15:04:41,2019-08-20 15:04:41,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000020922001
zcrm_1920545000021014200,zcrm_1920545000017129001,Regarding Inbody 270,Outbound,,,zcrm_1920545000021014190,2019-08-22 15:30:00,15:00,900,Had a word with arti bhalerao who is the nutritionist at Asia Columbia Hospital. She has asked for the demo of our machine for their event which will be conducted on Sunday evening.,,zcrm_1920545000017129001,zcrm_1920545000017129001,2019-08-23 03:29:23,2019-08-23 03:29:23,,,,,,,,false,Completed,,,,,False,zcrm_1920545000021014200
zcrm_1920545000021053193,zcrm_1920545000001670001,followup call,Outbound,,,zcrm_1920545000021053181,2019-08-26 18:35:00,04:03,243,,,zcrm_1920545000001670001,zcrm_1920545000001670001,2019-08-26 18:39:44,2019-08-26 18:39:44,,,,,,,,false,Completed,,,,,False,zcrm_1920545000021053193
zcrm_1920545000021060001,zcrm_1920545000001530001,Call,Outbound,Negotiation,,zcrm_1920545000021004001,2019-08-26 18:01:00,05:14,314,He may pay tomorrow,,zcrm_1920545000001530001,zcrm_1920545000001530001,2019-08-26 18:06:48,2019-08-26 18:06:48,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000021060001
zcrm_1920545000021083013,zcrm_1920545000001530001,Call,Outbound,Negotiation,,zcrm_1920545000021004001,2019-08-28 15:05:00,00:37,37,Meeting for negotiation,,zcrm_1920545000001530001,zcrm_1920545000001530001,2019-08-28 15:09:56,2019-08-28 15:09:56,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000021083013
zcrm_1920545000021179219,zcrm_1920545000001670001,followup call,Outbound,,zcrm_1920545000021179234,zcrm_1920545000021179240,2019-08-29 12:36:00,07:54,474,,,zcrm_1920545000001670001,zcrm_1920545000001670001,2019-08-29 12:45:24,2019-08-29 12:47:45,,,,,,,2019-08-29 12:47:45,false,Completed,,,,,False,zcrm_1920545000021179219
zcrm_1920545000021188001,zcrm_1920545000017129001,Call,Inbound,Demo,,zcrm_1920545000021014190,2019-08-29 16:00:00,01:46,106,For installation of demo machine. The demo machine will be installed after 7th Sep,,zcrm_1920545000017129001,zcrm_1920545000017129001,2019-08-29 20:22:17,2019-08-29 20:22:17,,zcrm_1920545000000091005,,,,,,false,,,,,,,zcrm_1920545000021188001
zcrm_1920545000021190159,zcrm_1920545000017129001,Demo Initiation,Outbound,,,zcrm_1920545000021014190,2019-08-29 20:30:00,05:00,300,For installation of demo machine. The demo machine will be installed after 7th Sep,,zcrm_1920545000017129001,zcrm_1920545000017129001,2019-08-30 02:07:34,2019-08-30 02:07:34,,,,,,,,false,Completed,,,,,False,zcrm_1920545000021190159
zcrm_1920545000021190167,zcrm_1920545000017129001,Demo Initiation,Outbound,,,zcrm_1920545000021014133,2019-08-29 20:30:00,05:00,300,Demo Initiation of IB 120 schedule for next week.,,zcrm_1920545000017129001,zcrm_1920545000017129001,2019-08-30 02:09:57,2019-08-30 02:09:57,,,,,,,,false,Completed,,,,,False,zcrm_1920545000021190167
zcrm_1920545000021196002,zcrm_1920545000017129001,Call,Inbound,Demo,,zcrm_1920545000021014133,2019-08-29 21:13:00,01:03,63,Demo for IB 120 have been arranged for next week.,,zcrm_1920545000017129001,zcrm_1920545000017129001,2019-08-30 01:38:40,2019-08-30 01:38:40,,zcrm_1920545000000091005,,,,,,false,,,,,,,zcrm_1920545000021196002
zcrm_1920545000021196030,zcrm_1920545000018425001,Call,Inbound,,,zcrm_1920545000020440026,2019-08-30 14:09:00,00:57,57,,,zcrm_1920545000018425001,zcrm_1920545000018425001,2019-08-30 14:10:31,2019-08-30 14:10:31,,zcrm_1920545000000091005,,,,,,false,,,,,,,zcrm_1920545000021196030
zcrm_1920545000021281004,zcrm_1920545000012077001,Call,Outbound,,zcrm_1920545000025325233,zcrm_1920545000025325237,2019-09-04 13:01:00,05:38,338,,,zcrm_1920545000012077001,zcrm_1920545000012077001,2019-09-04 13:07:44,2020-02-06 12:48:22,,zcrm_1920545000000091005,,,,,2020-02-06 12:48:22,false,Completed,,,,,False,zcrm_1920545000021281004
zcrm_1920545000021285020,zcrm_1920545000017129001,Call,Inbound,Negotiation,zcrm_1920545000023967005,zcrm_1920545000023967011,2019-09-04 13:29:00,01:47,107,Meeting fixed for the buy back options for IB 120,,zcrm_1920545000017129001,zcrm_1920545000001670001,2019-09-04 13:32:06,2019-12-13 18:45:06,,zcrm_1920545000000091005,,,,,2019-12-13 18:45:06,false,,,,,,,zcrm_1920545000021285020
zcrm_1920545000021571001,zcrm_1920545000001670001,followup call,Outbound,,,zcrm_1920545000019314091,2019-09-16 13:45:00,00:47,47,,,zcrm_1920545000001670001,zcrm_1920545000001670001,2019-09-16 13:46:40,2019-09-16 13:46:40,,,,,,,,false,Completed,,,,,False,zcrm_1920545000021571001
zcrm_1920545000021584224,zcrm_1920545000003466001,Miot Hospital and Other Deals,Outbound,Prospecting,zcrm_1920545000014064032,zcrm_1920545000014064028,2019-09-17 18:30:00,03:00,180,"Got update on MIOT Internationa Hospital, Chennai and Other 3 Demonstrations in Chennai Hospitals.",,zcrm_1920545000003466001,zcrm_1920545000003466001,2019-09-17 19:14:37,2019-09-17 19:14:37,,,,,,,,false,Completed,,,,,False,zcrm_1920545000021584224
zcrm_1920545000021584230,zcrm_1920545000003466001,Inbody370s Installation done in Tumkur,Outbound,Prospecting,zcrm_1920545000010481014,,2019-09-17 18:00:00,02:30,150,"InBody370s installation has done in Golds Gym, tumkur now  we will have to collect payment from Owner in Bangalore.",,zcrm_1920545000003466001,zcrm_1920545000003466001,2019-09-17 19:49:20,2019-09-17 19:49:20,,,,,,,,false,Completed,,,,,False,zcrm_1920545000021584230
zcrm_1920545000021584253,zcrm_1920545000003466001,Regarding Meghalya Tender,Outbound,Project,zcrm_1920545000021584243,,2019-09-17 19:54:00,06:00,360,"InBodyS10 for new tender which has been published in Govt, Hospital in Meghalaya and Shared basic details to Mr. Nasir also to follow up on the same. Shared Tender Documents to Ms. Asha to prepare and share with Nasir to proceed",,zcrm_1920545000003466001,zcrm_1920545000003466001,2019-09-17 20:01:29,2019-09-17 20:01:29,,,,,,,,false,Completed,,,,,False,zcrm_1920545000021584253
zcrm_1920545000021866001,zcrm_1920545000003466001,Call from +919841446789,Inbound,,zcrm_1920545000014064032,zcrm_1920545000014064028,2019-09-27 00:03:29,06:13,373,,,zcrm_1920545000003466001,zcrm_1920545000003466001,2019-09-27 00:09:50,2019-09-27 00:09:50,,zcrm_1920545000000091005,,,,,,false,,,,,,,zcrm_1920545000021866001
