Record Id,Company Owner ID,Sales Person,Rating,Company Name,Company Type,Territories,Shipping Street,Shipping City,Shipping Code,Billing Street,Billing City,Billing Code,Description,Custmer ID,Product,Tag,Created by ID,Modified by ID,Created Time,Modified Time,Last Activity Time,Shipping_State,Billing_State,Industry Fin
zcrm_1920545000030031341,zcrm_1920545000000097003,,Active,Dr Aniket Badwe,,West 1,"Ganpati dant rugnalay, Ajanta Complex
Cannought Place Cidco",Aurangabad,431003,"Ganpati dant rugnalay, Ajanta Complex
Cannought Place Cidco",Aurangabad,431003,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-10-14 15:19:06,2020-10-16 12:55:48,2020-10-16 12:55:48,Maharashtra,Maharashtra,Clinic
zcrm_1920545000030070021,zcrm_1920545000000097003,,Active,Firoz Jamshedji,,West 1,"Flat No:05/06, Building No: 5A, Salsette Parsi CHS
Ltd, Near Pump House, Andheri East",Mumbai,400093,"Flat No:05/06, Building No: 5A, Salsette Parsi CHS
Ltd, Near Pump House, Andheri East",Mumbai,400093,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-10-16 18:53:29,2020-10-23 03:35:32,2020-10-23 03:35:32,Maharashtra,Maharashtra,Others_etc
zcrm_1920545000030070036,zcrm_1920545000000097003,,Active,Bhubaneswari Berera,,North,"Satyam Berera
Flat No: 2004, Tower - 1, M3M Escala Sector -
70A,",Gurugram,122018,"2A Pocket 3 Mayur Vihar Phase 1, Mayur Vihar
Phase 1",Delhi,110091,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-10-16 19:00:48,2020-10-23 03:35:32,2020-10-23 03:35:32,Haryana,Delhi,Others_etc
zcrm_1920545000030082025,zcrm_1920545000001284001,Shubham Tonk,Active,FAB FITNESS ENTERPRISES,,North,SCO 14-15 Canal City Road,Ludhiana,142027,SCO 14-15 Canal City Road,Ludhiana,142027,,,,,zcrm_1920545000001284001,zcrm_1920545000000097003,2020-10-15 19:03:46,2021-01-08 03:38:29,2021-06-04 15:45:31,Punjab,Punjab,Fitness
zcrm_1920545000030084004,zcrm_1920545000000097003,,Active,Vastrakala,,North,"Tanuj Gulati
1-b, Model town",Phagwara,144401,"Tanuj Gulati
1-b, Model town",Phagwara,144401,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-10-16 19:06:31,2020-10-23 03:35:32,2020-10-23 03:35:32,Punjab,Punjab,Others_etc
zcrm_1920545000030098001,zcrm_1920545000012077001,Nasir,Active,NXT Gym,,East,,,,"Bus Stop, NXT GYM, 9th Floor, ABC, GS Rd, Bhangagarh",Guwahati,781005,,,,,zcrm_1920545000012077001,zcrm_1920545000000097003,2020-10-16 16:47:59,2020-10-29 03:41:42,2021-05-30 11:31:20,,Assam,Fitness
zcrm_1920545000030101001,zcrm_1920545000000097003,,Active,Manjula challa,,South,"H no 43-78, KDR nagar",Wanaparthy,509103,"H no 43-78, KDR nagar",Wanaparthy,509103,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-10-16 18:43:55,2020-10-23 03:35:32,2020-10-23 03:35:32,Telangana,Telangana,Others_etc
zcrm_1920545000030103012,zcrm_1920545000008345001,Karn Sharma,Active,Slam lifestyle and fitness studio,,South,"Balaji Medical College, No. 14/57A, 14/57B, New Colony First Main Road, CLC Works Rd, Opp to, Chromepet",Chennai,600044,"Balaji Medical College, No. 14/57A, 14/57B, New Colony First Main Road, CLC Works Rd, Opp to, Chromepet",Chennai,600044,,,,,zcrm_1920545000008345001,zcrm_1920545000008345001,2020-10-16 19:10:21,2020-10-16 19:10:21,,Tamil Nadu,Tamil Nadu,Fitness
zcrm_1920545000030161004,zcrm_1920545000000097003,,Active,Samant Sekhar Behera,,East,"Md. Zahir, Prativa Ashram, Jadupur",Bhubneswar,751019,At/Po. Palliraghunathpur,Kendrapara,754214,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-10-20 14:31:52,2020-10-23 03:35:32,2020-10-23 03:35:32,Odisha,Odisha,Others_etc
zcrm_1920545000030166004,zcrm_1920545000000097003,,Active,Aneesh Sheth,,West 1,"604 Monica apt, Fazal Rd off cuffe parade",Mumbai,400005,"604 Monica apt, Fazal Rd off cuffe parade",Mumbai,400005,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-10-20 14:36:48,2020-10-23 03:35:32,2020-10-23 03:35:32,Maharashtra,Maharashtra,Others_etc
zcrm_1920545000030195001,zcrm_1920545000000097003,,Active,Aruna Sreenivas,,South,"8-17-180, S R nagar,racharla gate road",Giddalpur,523357,"8-17-180, S R nagar,racharla gate road",Giddalpur,523357,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-10-21 18:19:19,2020-11-06 03:38:21,2020-11-06 03:38:21,Andhra Pradesh,Andhra Pradesh,Others_etc
zcrm_1920545000030218040,zcrm_1920545000008345001,Shubham Tonk,Active,Life Time Club,,North,"Ozone Fitness,
Ashoka Plaza, Lower Ground Floor, Delhi Rd,",Rohtak,124001,,Rohtak,,,,,,zcrm_1920545000008345001,zcrm_1920545000000097003,2020-10-22 15:52:04,2020-12-16 03:31:53,2020-12-16 03:31:53,Haryana,Haryana,Fitness
zcrm_1920545000030232026,zcrm_1920545000001530001,Mahesh Gulwani,Active,Avadh Infratech,,West 2,,,,"Shop no.130, 1st Floor, Avadh Viceroy Varachha Road",Surat,,,,,,zcrm_1920545000001530001,zcrm_1920545000000097003,2020-10-23 02:45:20,2021-01-16 03:31:38,2021-05-13 16:56:08,,Gujarat,Private Enterprise
zcrm_1920545000030237017,zcrm_1920545000001670001,Anees Mukhtar,Active,Total Sports & Fitness,,West 1,,,,"A-1, 806, Empire Mahal, Dr B. Ambedkar Rd Dadar TT Circle, Dadar East, Dadar, Mumbai, Maharashtra 400014",Mumbai,,Bhavesh ji  is the dealer for Reliance.,,,,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-10-23 16:02:52,2020-10-23 16:02:52,2021-06-02 14:29:11,,Maharashtra,Fitness
zcrm_1920545000030252012,zcrm_1920545000008345001,Ayan,Active,Be Fit Wellness Solution LLP,,West 1,"Trinity Apartment, Baner park society, Baner",Pune,411007,"Trinity Apartment, Baner park society, Baner",Pune,411007,,,,,zcrm_1920545000008345001,zcrm_1920545000000097003,2020-10-23 20:14:00,2020-12-01 03:47:41,2020-12-01 03:47:41,Maharashtra,Maharashtra,Others_Aesthetic
zcrm_1920545000030315017,zcrm_1920545000003466001,Karn Sharma,Active,Dr.Neha Wadhwa,,West 1,,,,,Raipur,,"Dr. Neha Wadhwa reffered by Mr. Bhupen in Raipur, I need to send a duplicate pricing for InBody120 as she wants to cross check the rates from InBody India.",,,,zcrm_1920545000003466001,zcrm_1920545000003466001,2020-10-27 22:04:34,2020-10-27 22:04:34,2021-06-02 14:29:11,,Chhattisgarh,Clinic
zcrm_1920545000030332006,zcrm_1920545000000097003,,Active,P V Pavan Kumar,,South,"#60, Mayfair Villas,, Osman Nagar Road",Hyderabad,500019,"#60, Mayfair Villas,, Osman Nagar Road",Hyderabad,500019,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-10-29 00:35:25,2020-10-30 04:06:17,2020-10-30 04:06:17,Telangana,Telangana,Others_etc
zcrm_1920545000030336001,zcrm_1920545000000097003,,Active,Amita garg,,North,"280/9 kha, behind post office,blunt square,durgapuri,",lucknow,226004,"280/9 kha, behind post office,blunt square,durgapuri,",lucknow,226004,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-10-28 14:01:09,2020-10-30 04:06:17,2020-10-30 04:06:17,Uttar Pradesh,Uttar Pradesh,Others_etc
zcrm_1920545000030339004,zcrm_1920545000000097003,,Active,ESSA ALOMARI,,West 1,"Aramex India Pvt Ltd. Plot No. B-4, Cross Road B,",Mumbai,400093,"5469 Abruq AR Rughamah District, floor 5, Unit 17",Jeddah,22264,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-10-29 00:29:23,2020-10-30 04:06:17,2020-10-30 04:06:17,Maharashtra,Makkah,Others_Individual
zcrm_1920545000030339015,zcrm_1920545000000097003,,Active,Anushri Rajvir,,South,"503, Van Gogh's Garden, Kasturba Cross Road,
Shanthala Nagar,",Bangalore,560001,"99, Residency read",Bangalore,560025,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-10-29 00:41:32,2020-11-06 03:38:21,2020-11-06 03:38:21,Karnataka,Karnataka,Others_etc
zcrm_1920545000030344005,zcrm_1920545000000097003,,Active,Sri vijay. J,,South,"Ambedkar nagar, C Block .Narasapura",Kolar,563133,"Ambedkar nagar, C Block .Narasapura",Kolar,563133,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-10-29 00:23:21,2020-11-06 03:38:21,2020-11-06 03:38:21,Karnataka,Karnataka,Others_etc
zcrm_1920545000030345017,zcrm_1920545000001670001,Anees Mukhtar,Active,Aditya Salve,,West 1,,,,Aurangabad,Aurangabad,,,,,,zcrm_1920545000001670001,zcrm_1920545000001670001,2020-10-29 13:56:59,2020-10-29 13:56:59,2021-06-02 14:29:11,,Maharashtra,Others_Aesthetic
zcrm_1920545000030473001,zcrm_1920545000008345001,Shubham Tonk,Active,VLCC Health care Patna,,East,,,,,patna,,,,,,zcrm_1920545000008345001,zcrm_1920545000008345001,2020-11-02 20:27:14,2020-11-02 20:27:14,,,Bihar,Others_Aesthetic
zcrm_1920545000030510025,zcrm_1920545000000097003,,Active,T VENUGOPAL,,South,"Flat E-401, Block E, Bhavyas Tulasivanam, OPP. Yellamma Banda,",Hyderabad,500072,"Flat E-401, Block E, Bhavyas Tulasivanam, OPP. Yellamma Banda,",Hyderabad,500072,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-04 19:17:39,2020-11-06 03:38:21,2020-11-06 03:38:21,Telangana,Telangana,Clinic
zcrm_1920545000030510046,zcrm_1920545000000097003,,Active,HARSHIT SINGH,,North,"4/277-B, VISHNUPURI",Kanpur,208002,"4/277-B, VISHNUPURI",Kanpur,208002,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-04 20:05:38,2020-11-06 03:38:21,2020-11-06 03:38:21,Uttar Pradesh,Uttar Pradesh,Others_Others Corporate
zcrm_1920545000030516092,zcrm_1920545000000097003,,Active,Kavitha.J,,South,"Quanta Royal, S Block, 45/2, 1st floor,",Chennai,600040,"Quanta Royal, S Block, 45/2, 1st floor,",Chennai,600040,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-04 18:59:41,2020-11-06 03:38:21,2020-11-06 03:38:21,Tamil Nadu,Tamil Nadu,Others_etc
zcrm_1920545000030520075,zcrm_1920545000000097003,,Active,Sheriar Irani,,West 1,"3rd Floor, Sethna House, Next to Bhatia Hospital,,
Above Union Bank of India, 251 Tardeo Rd,",Mumnbai,400007,"3rd Floor, Sethna House, Next to Bhatia Hospital,,
Above Union Bank of India, 251 Tardeo Rd,",Mumnbai,400007,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-04 20:12:01,2020-11-06 03:38:21,2020-11-06 03:38:21,Maharashtra,Maharashtra,Others_etc
zcrm_1920545000030532017,zcrm_1920545000003466001,Nihal Pawar,Active,Xhale Fitness,,South,,,,,Calicut,,Mr Sarfaraz wants the InBody 120 for his small setup and will upgrade it later once the big projects inaugration is done in sports and fitness.,,,,zcrm_1920545000003466001,zcrm_1920545000003466001,2020-11-04 15:42:59,2020-11-04 15:42:59,2021-06-02 14:28:25,,Kerala,Fitness
zcrm_1920545000030532125,zcrm_1920545000003466001,Nihal Pawar,Active,Energetix Fitness Studio,,South,,,,Seawood Commercial,Ernakulam,,"Ma'am is looking for the BCA device for the fitness studio,have asked to share the details and estimates .",,,,zcrm_1920545000003466001,zcrm_1920545000003466001,2020-11-04 17:21:38,2021-01-14 20:08:52,2021-06-23 10:54:06,,Kerala,Fitness
zcrm_1920545000030533008,zcrm_1920545000011182001,Taukheer Ahmed,Active,GYM BOX FITNESS STUDIO,,South,,,,R S devi complex (4th floor) Ramalaxmana junction Srikakulam-532001,Srikakulam,532001,Co-ordinated with Mr. Pradeep he is on to opening in shrikulam district of Andhrapradesh and wants IB270 or IB370s,,,,zcrm_1920545000003466001,zcrm_1920545000000097003,2020-11-04 16:38:53,2021-01-02 03:30:33,2021-03-17 23:21:53,,Andhra Pradesh,Fitness
zcrm_1920545000030536005,zcrm_1920545000011182001,Taukheer Ahmed,Active,Exotic Interiors,,South,,,,"Plot no 1515 valley view lane, banjara hills road no 12, hyd - 500034",Hyderabad,500034,Mr. Hussain has requested to share the best possible estimate for IB120  and the want to take it by the second week of November,,,,zcrm_1920545000003466001,zcrm_1920545000000097003,2020-11-04 18:34:34,2021-01-02 03:30:33,2021-03-17 23:21:53,,Telangana,Others_Aesthetic
zcrm_1920545000030549002,zcrm_1920545000000097003,,Active,Binson John,,South,"Cognizant Technology Solutions, Pinarmunda",Cochin,682030,"LB, 25th Floor, T10, Le Prestige, Lohas Park Road
1",,000000,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-05 00:52:27,2020-11-06 03:38:21,2020-11-06 03:38:21,Kerala,Tseung Kwan O,Others_etc
zcrm_1920545000030558001,zcrm_1920545000000097003,,Active,Daxa Khant,,West 2,"47, Saryuvilla-2 Nr Sanskar Nagri 2,",Godhra,389001,"47, Saryuvilla-2 Nr Sanskar Nagri 2,",Godhra,389001,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-05 00:39:21,2020-11-06 03:38:21,2020-11-06 03:38:21,Gujarat,Gujarat,Others_etc
zcrm_1920545000030558028,zcrm_1920545000000097003,,Active,Smriti Rai,,West 1,"H/No 07, tulsi nagar, Near Balmukund School,
Talapara Bilaspur",Bilaspur,495001,"Chhattisgarh Rajya Gramin bank,tifra, In front of
bajrang hotel,tifra",Bilaspur,49504,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-05 00:58:03,2020-11-12 03:34:46,2020-11-12 03:34:46,Chhattisgarh,Chhattisgarh,Others_etc
zcrm_1920545000030560001,zcrm_1920545000000097003,,Active,Rahul khakholia,,East,"house no 57 ward no 29 hb road fancy bazar nr
sani mandir,",Guwahati,781001,"house no 57 ward no 29 hb road fancy bazar nr
sani mandir,",Guwahati,781001,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-05 00:45:29,2020-11-06 03:38:21,2020-11-06 03:38:21,Assam,Assam,Others_etc
zcrm_1920545000030560012,zcrm_1920545000000097003,,Active,Rashmi Kulkarni,,West 1,"324,Shukrawar Peth , Jai Ganga apartment karad,
Opposite Balaji mandir",Karad,415110,"324,Shukrawar Peth , Jai Ganga apartment karad,
Opposite Balaji mandir",Karad,415110,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-05 01:04:13,2020-11-06 03:38:21,2020-11-06 03:38:21,Maharashtra,Maharashtra,Others_etc
zcrm_1920545000030568001,zcrm_1920545000008345001,Shubham Tonk,Active,Alps Hospital,,North,,,,,haryana,,,,,,zcrm_1920545000008345001,zcrm_1920545000008345001,2020-11-05 13:25:17,2020-11-05 13:25:17,,,Haryana,Hospital
zcrm_1920545000030568018,zcrm_1920545000008345001,Shubham Tonk,Active,Alps Hospital LTD,,North,Sushant Lok,Haryana,,,haryana,,,,,,zcrm_1920545000008345001,zcrm_1920545000000097003,2020-11-05 13:30:30,2021-01-01 03:30:12,2021-01-01 03:30:12,,Haryana,Hospital
zcrm_1920545000030573017,zcrm_1920545000003466001,Karn Sharma,Active,Mehta Hospital,,South,,,,"No.2, Mc Nichols Rd, Chetpet",Chennai,600031,"Mehta's Hospital last year performed one demonstration, Now After Follow up , Biomedical Head has asked for Estimate of InBody270",,,,zcrm_1920545000003466001,zcrm_1920545000003466001,2020-11-05 16:27:48,2020-11-05 16:27:48,2021-04-14 21:17:41,,Tamil Nadu,Hospital
zcrm_1920545000030575001,zcrm_1920545000003466001,Nihal Pawar,Active,The Champions Fitness,,South,,,,"Mandavi trade centre,MGM road",Udupi,,"Have opened new gym recently ,have a good setup and are looking for BCA machine ,as aowner has already used InBody long back as a trainer.",,,,zcrm_1920545000003466001,zcrm_1920545000003466001,2020-11-05 16:42:12,2020-11-05 16:42:12,2021-04-30 21:11:45,,Karnataka,Fitness
zcrm_1920545000030575094,zcrm_1920545000003466001,Nihal Pawar,Active,JSS University,,South,,,,M.G. Road,Mysuru,570015,"Met ma'am and her colleague explained everything about InBody BCA and usage, post that had meeting with HOD of Life science dept, sir is intrested in purchase.",,,,zcrm_1920545000003466001,zcrm_1920545000003466001,2020-11-05 20:06:11,2020-11-05 20:06:11,2021-07-03 21:09:19,,Karnataka,Academic
zcrm_1920545000030605093,zcrm_1920545000003466001,Nihal Pawar,Active,Gold's Gym,,South,,,,,Mysore,,"Spoke to him he has wants to quotations for InBody machines,has he has Gold gyms franchise has around 6500 sq ft area hence needs to know which machines would be suitable for him.",,,,zcrm_1920545000003466001,zcrm_1920545000003466001,2020-11-06 20:28:18,2020-11-06 20:28:18,2021-03-26 04:34:41,,Karnataka,Fitness
zcrm_1920545000030605240,zcrm_1920545000003466001,Nihal Pawar,,Mutual Health Club Pvt Ltd,Customer,South,"7th Main,Gokulam Main Road",Mysore,570012,"7th Main,Gokulam Main Road",Mysore,570012,,,,,zcrm_1920545000003466001,zcrm_1920545000000097003,2020-11-06 20:40:33,2020-11-07 03:40:53,2021-03-26 04:34:41,Karnataka,Karnataka,Fitness
zcrm_1920545000030607001,zcrm_1920545000001530001,Mahesh Gulwani,Active,CIMS Hospital,,West 2,"Science city road, Science city, Panchamrut Bunglows II, Sola",Ahmedabad,380060,"Science city road, Science city, Panchamrut Bunglows II, Sola",Ahmedabad,380060,,,,,zcrm_1920545000001530001,zcrm_1920545000001530001,2020-11-06 16:31:18,2020-11-06 16:31:18,2020-12-10 02:41:06,Gujarat,Gujarat,Hospital
zcrm_1920545000030633015,zcrm_1920545000000097003,,Active,Bada Business Pvt Ltd,,North,"D-427, 11th Avenue, Gaur City - 2, Noida Extension",Noida,201301,"D-427, 11th Avenue, Gaur City - 2, Noida Extension",Noida,201301,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-09 16:21:22,2020-11-15 03:30:31,2020-11-15 03:30:31,Uttar Pradesh,Uttar Pradesh,Others_Others Corporate
zcrm_1920545000030640012,zcrm_1920545000000097003,,Active,Biswabandita Rout,,East,"Plot No-1181, Sr Naidu, Campus, Canal Road,",Cuttack,753003,"Plot No-1181, Sr Naidu, Campus, Canal Road,",Cuttack,753003,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-09 16:17:40,2020-11-15 03:30:31,2020-11-15 03:30:31,Odisha,Odisha,Others_etc
zcrm_1920545000030642005,zcrm_1920545000000097003,,Active,Pramod Shrivastava,,West 2,"agarwal house 2nd floor, 5 yeshwant colony,",Indore,452003,"agarwal house 2nd floor, 5 yeshwant colony,",Indore,452003,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-09 16:07:52,2020-11-15 03:30:31,2020-11-15 03:30:31,Madhya Pradesh,Madhya Pradesh,Others_etc
zcrm_1920545000030647021,zcrm_1920545000000097003,,Active,Suryavilas Luxury Resorts & Spa,,North,"vill Rihun, Nahan Road Gandhigram Kumarhatti",Daghai,173229,"vill Rihun, Nahan Road Gandhigram Kumarhatti",Daghai,173229,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-09 16:31:09,2020-12-13 03:30:13,2020-12-13 03:30:13,Himachal Pradesh,Himachal Pradesh,Hotel
zcrm_1920545000030662007,zcrm_1920545000000097003,,Active,Abhishek Choubey,,West 2,"Opp. primary Chameli Chowk school,",Ravishankar ward Nagar,470002,"Opp. primary Chameli Chowk school,",Ravishankar ward Nagar,470002,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-09 16:12:51,2020-11-15 03:30:31,2020-11-15 03:30:31,Madhya Pradesh,Madhya Pradesh,Others_etc
zcrm_1920545000030741005,zcrm_1920545000000097003,,Active,Sivakumar Soundarapandian,,South,"324 2nd south main road, kabaleeswarar nagar
neelangarai",Chennai,600115,"324 2nd south main road, kabaleeswarar nagar
neelangarai",Chennai,600115,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-11 14:47:17,2020-11-15 03:30:31,2020-11-15 03:30:31,Tamil Nadu,Tamil Nadu,Others_etc
zcrm_1920545000030744001,zcrm_1920545000000097003,,Active,kakshith,,South,"#12,Guruvareddy Layout,, Old chandapura,Hosur
main road,Anekal-T,",Bangalore,560099,"3rd floor,environ towers,hosur road,konappana
agrahara,, Electronic city,bangalore-100",Bangalore,560100,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-11 14:39:23,2020-11-19 03:33:34,2020-11-19 03:33:34,Karnataka,Karnataka,Others_etc
zcrm_1920545000030759034,zcrm_1920545000001284001,Shubham Tonk,Active,Force fit Gym,,North,,,,"Asthana tower, near Devki Cinemas, Kakadev",kanpur,,"Discussion with Mr Karan for InBody 120 for his gym. he has been done,, sharing estimate for further communication",,,,zcrm_1920545000001284001,zcrm_1920545000001284001,2020-11-11 17:33:35,2020-11-11 17:33:35,2021-06-02 14:29:11,,Uttar Pradesh,Fitness
zcrm_1920545000030763001,zcrm_1920545000012077001,Nasir,Active,Club Athletix,,East,,,,Pavoi road,Biswanath Chariali,784176,,,,,zcrm_1920545000012077001,zcrm_1920545000000097003,2020-11-11 18:22:18,2020-12-30 03:30:12,2021-06-26 20:19:34,,Assam,Others_Aesthetic
zcrm_1920545000030794010,zcrm_1920545000003466001,Karn Sharma,Active,Macawber Beekay Private Limited,,North,"Gautam Gupta K-30B,
Haujkhas Enclave",Delhi,110016,"C-450, Sector 10",Noida,201301,"Mr. Nirbhay is Master Trainer for Ozone Club Owner. They have purchased InBody230 in 2015, Now We have pitched for InBody270 as Buyback. They will buy in Feb2021. Now they have requested for new Printer for direct Printout.",,,,zcrm_1920545000003466001,zcrm_1920545000003466001,2020-11-12 15:46:01,2020-11-12 16:08:42,2021-05-21 14:37:21,,Uttar Pradesh,Others_Individual
zcrm_1920545000030812017,zcrm_1920545000003466001,Karn Sharma,Active,"Superintendent Of Police, Ratnagiri",,West 1,,,,Superintendent of Police,Ratnagiri,415612,"SP IPS Officer Gadchiroli has shared the Details for SP Office RatnaGiri, Maharashtra and asked Urgent Estimate for Same InBody270 for 2nd district.",,,,zcrm_1920545000003466001,zcrm_1920545000003466001,2020-11-12 18:19:13,2020-11-12 18:19:13,2021-07-09 20:09:48,,Maharashtra,Private Enterprise
zcrm_1920545000030840002,zcrm_1920545000001029001,Ashwini Dixit,Active,Psyche gym,Customer,West 1,,,,,Mumbai,,,,,,zcrm_1920545000001029001,zcrm_1920545000016756022,2020-11-13 14:56:00,2020-11-30 20:06:48,2020-11-30 20:06:48,,Maharashtra,Fitness
zcrm_1920545000030846007,zcrm_1920545000001029001,Ashwini Dixit,Active,Beast gym,Customer,West 1,,,,,Mumbai,,,,,,zcrm_1920545000001029001,zcrm_1920545000016756022,2020-11-13 15:04:02,2020-11-30 20:06:48,2020-11-30 20:06:48,,Maharashtra,Fitness
zcrm_1920545000030854001,zcrm_1920545000001029001,Ashwini Dixit,Active,Get well clinic,,West 1,"Gate No. 7, Sulochana Shetty Marg, Opposite Sion Hospital, next to IDBI Bank, Sion West",Mumbai,400022,"Gate No. 7, Sulochana Shetty Marg, Opposite Sion Hospital, next to IDBI Bank, Sion West",Mumbai,400022,,,,,zcrm_1920545000001029001,zcrm_1920545000016756022,2020-11-13 17:38:04,2020-11-30 20:06:48,2020-11-30 20:06:48,Maharashtra,Maharashtra,Clinic
zcrm_1920545000030854030,zcrm_1920545000001029001,Ashwini Dixit,Active,Dr. Alok Nachane,,West 1,"Kendriya Vihar, Sector 11, Kharghar",Mumbai,,"Kendriya Vihar, Sector 11, Kharghar",Mumbai,,,,,,zcrm_1920545000001029001,zcrm_1920545000016756022,2020-11-13 17:41:19,2020-11-30 20:06:48,2020-11-30 20:06:48,Maharashtra,Maharashtra,Clinic
zcrm_1920545000030854047,zcrm_1920545000001029001,Ashwini Dixit,Active,Mr. Faheem Khisay,,West 1,"35/C, Mancher Manzil, 2nd floor, Jairaj Lane, RS Nimker Road, Next to Municipal Workshop, Mumbai Central",Mumbai,400008,"35/C, Mancher Manzil, 2nd floor, Jairaj Lane, RS Nimker Road, Next to Municipal Workshop, Mumbai Central",Mumbai,400008,,,,,zcrm_1920545000001029001,zcrm_1920545000016756022,2020-11-13 17:46:39,2020-11-30 20:06:48,2020-11-30 20:06:48,Maharashtra,Maharashtra,Others_Individual
zcrm_1920545000030926001,zcrm_1920545000000097003,,Active,Mr. Arjun Chugani,,East,12 A Rawdon Street. Building - PS Astoria 4th Floor,Kolkata,700017,12 A Rawdon Street. Building - PS Astoria 4th Floor,Kolkata,700017,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-17 19:30:00,2020-11-18 03:36:49,2020-11-18 03:36:49,West Bengal,West Bengal,Others_Individual
zcrm_1920545000030952162,zcrm_1920545000001670001,Anees Mukhtar,Active,Harpreet Pasricha Health and Diet Clinic LLP,,West 1,"30/2, Oasis wellness centres, jairam nagar, Dabolim Goa 403801",Dabolim,,"30/2, Oasis wellness centres, jairam nagar, Dabolim Goa 403801",Dabolim,,,,,,zcrm_1920545000001670001,zcrm_1920545000000097003,2020-11-18 14:59:37,2021-01-08 03:38:29,2021-06-23 21:44:08,Goa,Goa,Clinic
zcrm_1920545000030962006,zcrm_1920545000011182001,Taukheer Ahmed,Active,Flip body,,South,,,,Delta seaon rd no 11 Banjara Hills Hyderabad,Hyderabad,,Mr. Amjad is the club Manager of Body Flip gym had a meeting with them and looking forward for buying IB270 have given details for sharing estimate will be forwarding the same by Thursday,,,,zcrm_1920545000003466001,zcrm_1920545000000097003,2020-11-18 15:50:19,2021-01-02 03:30:33,2021-06-03 02:27:56,,Telangana,Others_Aesthetic
zcrm_1920545000030979006,zcrm_1920545000000097003,,Active,Reni Joseph,,South,"L 12, 11th Sector, LIC Colony, Jeevanbhima
Nagar Main Road",Bangalore,560075,"L 12, 11th Sector, LIC Colony, Jeevanbhima
Nagar Main Road",Bangalore,560075,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-18 23:50:57,2020-11-20 03:31:36,2020-11-20 03:31:36,Karnataka,Karnataka,Others_etc
zcrm_1920545000030984001,zcrm_1920545000000097003,,Active,Saravanan Raju,,South,"311 N Block 25th Street, Annanagar East",Chennai,600102,"311 N Block 25th Street, Annanagar East",Chennai,600102,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-19 00:21:07,2020-11-20 03:31:36,2020-11-20 03:31:36,Tamil Nadu,Tamil Nadu,Others_etc
zcrm_1920545000030987001,zcrm_1920545000000097003,,Active,MUDDASSIR HUSSAIN FUZAEL,,South,"Banjara hills road no12 , Valley View lane, Plot no.
1515",Hyderabad,500034,"PLOT NO.1515 VALLEY VIEW LANE BANJARA
HILLS ROAD NO.12",Hyderabad,500034,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-19 00:30:03,2020-11-20 03:31:36,2020-11-20 03:31:36,Telangana,Telangana,Others_Individual
zcrm_1920545000031015017,zcrm_1920545000003466001,Karn Sharma,Active,Dr. Rishi Krishna,,South,,,,"House No. 6 Bandlamudi Complex, Amravathi Road",Guntur,522002,Dr. Rishi is InBody230 User from past 5 Years and now wants to use InBody Dial for his own family use.,,,,zcrm_1920545000003466001,zcrm_1920545000000097003,2020-11-19 15:05:48,2020-12-31 03:30:13,2021-06-02 14:28:25,,Andhra Pradesh,Clinic
